flight_date,airline,class,from,dep_time,to,arr_time,duration,price,stops
02-08-2023,SpiceJet,economy,Delhi,07:45,Mumbai,12:00,"04h 15m","4,451",1-stop
02-08-2023,Vistara,economy,Delhi,13:40,Mumbai,15:15,"25h 35m","4,829",1-stop
02-08-2023,"Air India",economy,Delhi,20:40,Mumbai,17:05,"20h 25m","4,636",1-stop
02-08-2023,"Air India",economy,Delhi,16:15,Mumbai,17:05,"24h 50m","4,636",1-stop
02-08-2023,Indigo,economy,Delhi,14:05,Mumbai,17:55,"03h 50m","5,017",1-stop
02-08-2023,Indigo,economy,Delhi,10:15,Mumbai,17:55,"07h 40m","5,017",1-stop
02-08-2023,Vistara,economy,Delhi,19:55,Mumbai,09:00,"13h 05m","5,090",1-stop
02-08-2023,Vistara,economy,Delhi,19:55,Mumbai,11:40,"15h 45m","5,090",1-stop
02-08-2023,Vistara,economy,Delhi,19:55,Mumbai,14:30,"18h 35m","5,090",1-stop
02-08-2023,Vistara,economy,Delhi,13:30,Mumbai,09:00,"19h 30m","5,090",1-stop
02-08-2023,Vistara,economy,Delhi,13:30,Mumbai,11:40,"22h 10m","5,090",1-stop
02-08-2023,"Air India",economy,Delhi,17:15,Mumbai,23:55,"06h 40m","4,795",1-stop
02-08-2023,Vistara,economy,Delhi,13:20,Mumbai,16:00,"26h 40m","5,177",1-stop
02-08-2023,"Air India",economy,Delhi,13:00,Mumbai,13:35,"24h 35m","4,828",1-stop
02-08-2023,SpiceJet,economy,Delhi,15:45,Mumbai,17:30,"25h 45m","4,891",1-stop
02-08-2023,"Air India",economy,Delhi,06:05,Mumbai,17:05,"11h 00m","4,902",1-stop
02-08-2023,"Air India",economy,Delhi,06:05,Mumbai,15:50,"09h 45m","4,912",1-stop
02-08-2023,AirAsia,economy,Delhi,19:00,Mumbai,00:35,"05h 35m","4,916",1-stop
02-08-2023,AirAsia,economy,Delhi,20:45,Mumbai,07:15,"10h 30m","4,916",1-stop
02-08-2023,AirAsia,economy,Delhi,20:00,Mumbai,07:40,"11h 40m","4,916",1-stop
02-08-2023,AirAsia,economy,Delhi,19:00,Mumbai,07:15,"12h 15m","4,916",1-stop
02-08-2023,Vistara,economy,Delhi,07:30,Mumbai,14:30,"07h 00m","5,279",1-stop
02-08-2023,Vistara,economy,Delhi,07:30,Mumbai,23:00,"15h 30m","5,279",1-stop
02-08-2023,Vistara,economy,Delhi,07:30,Mumbai,10:00,"26h 30m","5,279",1-stop
02-08-2023,Indigo,economy,Delhi,07:25,Mumbai,16:05,"08h 40m","5,027",1-stop
02-08-2023,Indigo,economy,Delhi,18:00,Mumbai,22:25,"04h 25m","5,060",1-stop
02-08-2023,Indigo,economy,Delhi,15:10,Mumbai,20:35,"05h 25m","5,159",1-stop
02-08-2023,"GO FIRST",economy,Delhi,09:10,Mumbai,14:15,"05h 05m","5,238",1-stop
02-08-2023,Vistara,economy,Delhi,10:25,Mumbai,23:00,"12h 35m","5,597",1-stop
02-08-2023,Vistara,economy,Delhi,10:25,Mumbai,10:00,"23h 35m","5,597",1-stop
02-08-2023,AirAsia,economy,Delhi,16:05,Mumbai,00:35,"08h 30m","5,282",1-stop
02-08-2023,AirAsia,economy,Delhi,16:05,Mumbai,07:15,"15h 10m","5,282",1-stop
02-08-2023,Indigo,economy,Delhi,18:30,Mumbai,23:25,"04h 55m","5,287",1-stop
02-08-2023,Indigo,economy,Delhi,21:50,Mumbai,08:15,"10h 25m","5,368",1-stop
02-08-2023,"Air India",economy,Delhi,16:55,Mumbai,12:25,"19h 30m","5,414",1-stop
02-08-2023,"GO FIRST",economy,Delhi,09:10,Mumbai,16:15,"07h 05m","5,448",1-stop
02-08-2023,Indigo,economy,Delhi,07:20,Mumbai,12:25,"05h 05m","5,453",1-stop
02-08-2023,Vistara,economy,Delhi,17:25,Mumbai,09:00,"15h 35m","5,833",1-stop
02-08-2023,Vistara,economy,Delhi,13:20,Mumbai,18:20,"05h 00m","5,839",1-stop
02-08-2023,"Air India",economy,Delhi,18:40,Mumbai,17:25,"22h 45m","5,500",1-stop
02-08-2023,Vistara,economy,Delhi,17:40,Mumbai,23:00,"05h 20m","5,916",1-stop
02-08-2023,"Air India",economy,Delhi,16:50,Mumbai,23:05,"06h 15m","5,562",1-stop
02-08-2023,Vistara,economy,Delhi,14:45,Mumbai,23:00,"08h 15m","5,916",1-stop
02-08-2023,"Air India",economy,Delhi,14:10,Mumbai,23:05,"08h 55m","5,562",1-stop
02-08-2023,Vistara,economy,Delhi,20:35,Mumbai,10:00,"13h 25m","5,916",1-stop
02-08-2023,Vistara,economy,Delhi,17:40,Mumbai,10:00,"16h 20m","5,916",1-stop
02-08-2023,Vistara,economy,Delhi,20:35,Mumbai,14:30,"17h 55m","5,916",1-stop
02-08-2023,Vistara,economy,Delhi,14:45,Mumbai,10:00,"19h 15m","5,916",1-stop
02-08-2023,Vistara,economy,Delhi,17:40,Mumbai,14:30,"20h 50m","5,916",1-stop
02-08-2023,"Air India",economy,Delhi,16:55,Mumbai,20:05,"27h 10m","5,759",1-stop
02-08-2023,"Air India",economy,Delhi,18:30,Mumbai,13:25,"18h 55m","5,760",1-stop
02-08-2023,"Air India",economy,Delhi,12:55,Mumbai,13:25,"24h 30m","5,760",1-stop
02-08-2023,SpiceJet,economy,Delhi,18:10,Mumbai,07:25,"13h 15m","5,819",1-stop
02-08-2023,"Air India",economy,Delhi,06:10,Mumbai,21:05,"14h 55m","5,819",1-stop
02-08-2023,"Air India",economy,Delhi,06:10,Mumbai,08:35,"26h 25m","5,819",1-stop
02-08-2023,Vistara,economy,Delhi,17:10,Mumbai,21:35,"04h 25m","6,195",1-stop
02-08-2023,Vistara,economy,Delhi,13:40,Mumbai,21:35,"07h 55m","6,195",1-stop
02-08-2023,"Air India",economy,Delhi,20:15,Mumbai,12:25,"16h 10m","5,944",1-stop
02-08-2023,Vistara,economy,Delhi,05:55,Mumbai,11:25,"05h 30m","6,359",1-stop
02-08-2023,Vistara,economy,Delhi,09:05,Mumbai,20:45,"11h 40m","6,359",1-stop
02-08-2023,"GO FIRST",economy,Delhi,09:00,Mumbai,15:45,"06h 45m","6,150",1-stop
02-08-2023,"GO FIRST",economy,Delhi,06:00,Mumbai,15:45,"09h 45m","6,150",1-stop
02-08-2023,"GO FIRST",economy,Delhi,09:00,Mumbai,20:20,"11h 20m","6,150",1-stop
02-08-2023,"GO FIRST",economy,Delhi,21:00,Mumbai,08:50,"11h 50m","6,150",1-stop
02-08-2023,"Air India",economy,Delhi,09:50,Mumbai,17:05,"07h 15m","6,174",1-stop
02-08-2023,"Air India",economy,Delhi,16:30,Mumbai,16:25,"23h 55m","6,186",1-stop
02-08-2023,"GO FIRST",economy,Delhi,06:05,Mumbai,11:40,"05h 35m","6,207",1-stop
02-08-2023,"GO FIRST",economy,Delhi,18:40,Mumbai,07:20,"12h 40m","6,207",1-stop
02-08-2023,"Air India",economy,Delhi,13:30,Mumbai,21:05,"07h 35m","6,243",1-stop
02-08-2023,"Air India",economy,Delhi,09:45,Mumbai,21:05,"11h 20m","6,243",1-stop
02-08-2023,"Air India",economy,Delhi,21:15,Mumbai,08:35,"11h 20m","6,243",1-stop
02-08-2023,"Air India",economy,Delhi,17:20,Mumbai,08:35,"15h 15m","6,243",1-stop
02-08-2023,"Air India",economy,Delhi,13:30,Mumbai,08:35,"19h 05m","6,243",1-stop
02-08-2023,"Air India",economy,Delhi,09:45,Mumbai,08:35,"22h 50m","6,243",1-stop
02-08-2023,"Air India",economy,Delhi,20:15,Mumbai,20:05,"23h 50m","6,289",1-stop
02-08-2023,Indigo,economy,Delhi,22:15,Mumbai,08:25,"10h 10m","6,319",1-stop
02-08-2023,Vistara,economy,Delhi,16:05,Mumbai,21:50,"05h 45m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,17:35,Mumbai,23:25,"05h 50m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,14:15,Mumbai,20:45,"06h 30m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,16:05,Mumbai,23:25,"07h 20m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,14:15,Mumbai,21:50,"07h 35m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,14:15,Mumbai,23:25,"09h 10m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,09:05,Mumbai,20:15,"11h 10m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,20:40,Mumbai,08:15,"11h 35m","6,677",1-stop
02-08-2023,Vistara,economy,Delhi,08:05,Mumbai,20:15,"12h 10m","6,677",1-stop
02-08-2023,"Air India",economy,Delhi,18:20,Mumbai,13:35,"19h 15m","6,402",1-stop
02-08-2023,"Air India",economy,Delhi,12:45,Mumbai,13:35,"24h 50m","6,402",1-stop
02-08-2023,"Air India",economy,Delhi,05:55,Mumbai,23:05,"17h 10m","6,450",1-stop
02-08-2023,Vistara,economy,Delhi,14:15,Mumbai,20:15,"06h 00m","6,995",1-stop
02-08-2023,"Air India",economy,Delhi,10:15,Mumbai,15:40,"05h 25m","6,768",1-stop
02-08-2023,"Air India",economy,Delhi,14:30,Mumbai,16:25,"25h 55m","6,778",1-stop
02-08-2023,"Air India",economy,Delhi,21:15,Mumbai,13:45,"16h 30m","6,791",1-stop
02-08-2023,"Air India",economy,Delhi,12:10,Mumbai,20:05,"07h 55m","6,804",1-stop
02-08-2023,"Air India",economy,Delhi,06:50,Mumbai,20:05,"13h 15m","6,804",1-stop
02-08-2023,"Air India",economy,Delhi,09:45,Mumbai,12:15,"26h 30m","7,002","1-stop
												Via Hyderabad
												"
02-08-2023,Indigo,economy,Delhi,12:45,Mumbai,20:45,"08h 00m","7,365",1-stop
02-08-2023,"Air India",economy,Delhi,11:00,Mumbai,17:25,"06h 25m","7,400",1-stop
02-08-2023,Vistara,economy,Delhi,20:30,Mumbai,13:00,"16h 30m","7,863",1-stop
02-08-2023,"GO FIRST",economy,Delhi,05:50,Mumbai,15:20,"09h 30m","7,544",1-stop
02-08-2023,"GO FIRST",economy,Delhi,19:25,Mumbai,07:45,"12h 20m","7,544",1-stop
02-08-2023,Vistara,economy,Delhi,07:30,Mumbai,13:00,"05h 30m","7,916",1-stop
02-08-2023,Vistara,economy,Delhi,06:30,Mumbai,13:00,"06h 30m","7,916",1-stop
02-08-2023,"GO FIRST",economy,Delhi,10:30,Mumbai,23:15,"12h 45m","7,583",1-stop
02-08-2023,"Air India",economy,Delhi,10:35,Mumbai,17:50,"07h 15m","7,683",1-stop
02-08-2023,"GO FIRST",economy,Delhi,08:00,Mumbai,14:05,"06h 05m","7,986",1-stop
02-08-2023,"GO FIRST",economy,Delhi,06:05,Mumbai,14:05,"08h 00m","7,986",1-stop
02-08-2023,Vistara,economy,Delhi,07:10,Mumbai,22:35,"15h 25m","8,432",1-stop
02-08-2023,Vistara,economy,Delhi,13:30,Mumbai,22:35,"09h 05m","8,786",1-stop
02-08-2023,"Air India",economy,Delhi,09:55,Mumbai,15:55,"06h 00m","8,560",1-stop
02-08-2023,"GO FIRST",economy,Delhi,20:35,Mumbai,07:50,"11h 15m","8,604",1-stop
02-08-2023,"Air India",economy,Delhi,17:05,Mumbai,22:25,"29h 20m","8,877",1-stop
02-08-2023,"GO FIRST",economy,Delhi,12:50,Mumbai,20:20,"07h 30m","8,941",1-stop
02-08-2023,Vistara,economy,Delhi,18:40,Mumbai,14:45,"20h 05m","9,688",1-stop
02-08-2023,"Air India",economy,Delhi,07:05,Mumbai,13:25,"06h 20m","9,472",1-stop
02-08-2023,"Air India",economy,Delhi,10:55,Mumbai,22:25,"11h 30m","10,151",1-stop
02-08-2023,"Air India",economy,Delhi,10:55,Mumbai,16:35,"05h 40m","11,371",1-stop
02-08-2023,"GO FIRST",economy,Delhi,08:40,Mumbai,14:35,"05h 55m","11,928",1-stop
02-08-2023,"GO FIRST",economy,Delhi,09:15,Mumbai,17:30,"08h 15m","12,095",1-stop
02-08-2023,"GO FIRST",economy,Delhi,06:25,Mumbai,17:30,"11h 05m","12,095",1-stop
02-08-2023,Vistara,economy,Delhi,07:30,Mumbai,20:20,"12h 50m","12,524",1-stop
02-08-2023,Vistara,economy,Delhi,06:30,Mumbai,20:20,"13h 50m","12,524",1-stop
02-08-2023,"GO FIRST",economy,Delhi,10:50,Mumbai,19:40,"08h 50m","12,531",1-stop
02-08-2023,"GO FIRST",economy,Delhi,08:40,Mumbai,19:40,"11h 00m","12,531",1-stop
02-08-2023,"GO FIRST",economy,Delhi,10:50,Mumbai,18:20,"07h 30m","13,181",1-stop
02-08-2023,"GO FIRST",economy,Delhi,08:40,Mumbai,18:20,"09h 40m","13,181",1-stop
02-08-2023,"GO FIRST",economy,Delhi,11:50,Mumbai,17:30,"05h 40m","13,472",1-stop
03-08-2023,Vistara,economy,Delhi,05:45,Mumbai,07:55,"02h 10m","2,501",non-stop
03-08-2023,Vistara,economy,Delhi,20:40,Mumbai,22:50,"02h 10m","2,501",non-stop
03-08-2023,Vistara,economy,Delhi,21:40,Mumbai,23:50,"02h 10m","2,501",non-stop
03-08-2023,Vistara,economy,Delhi,09:30,Mumbai,11:35,"02h 05m","2,727",non-stop
03-08-2023,Vistara,economy,Delhi,12:50,Mumbai,15:00,"02h 10m","2,727",non-stop
03-08-2023,Vistara,economy,Delhi,14:20,Mumbai,16:30,"02h 10m","2,727",non-stop
03-08-2023,Vistara,economy,Delhi,15:30,Mumbai,17:40,"02h 10m","2,727",non-stop
03-08-2023,Vistara,economy,Delhi,19:50,Mumbai,22:00,"02h 10m","2,727",non-stop
03-08-2023,Vistara,economy,Delhi,10:20,Mumbai,12:35,"02h 15m","2,727",non-stop
03-08-2023,Vistara,economy,Delhi,11:40,Mumbai,14:00,"02h 20m","2,727",non-stop
03-08-2023,"GO FIRST",economy,Delhi,13:30,Mumbai,15:35,"02h 05m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,15:30,Mumbai,17:35,"02h 05m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,17:00,Mumbai,19:05,"02h 05m","2,434",non-stop
03-08-2023,Indigo,economy,Delhi,02:00,Mumbai,04:10,"02h 10m","2,434",non-stop
03-08-2023,AirAsia,economy,Delhi,04:25,Mumbai,06:35,"02h 10m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,07:00,Mumbai,09:10,"02h 10m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,08:00,Mumbai,10:10,"02h 10m","2,434",non-stop
03-08-2023,Indigo,economy,Delhi,08:10,Mumbai,10:20,"02h 10m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,22:30,Mumbai,00:40,"02h 10m","2,434",non-stop
03-08-2023,Indigo,economy,Delhi,23:35,Mumbai,01:45,"02h 10m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,02:00,Mumbai,04:15,"02h 15m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,14:20,Mumbai,16:35,"02h 15m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,15:00,Mumbai,17:15,"02h 15m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,19:40,Mumbai,21:55,"02h 15m","2,434",non-stop
03-08-2023,AirAsia,economy,Delhi,20:00,Mumbai,22:15,"02h 15m","2,434",non-stop
03-08-2023,Indigo,economy,Delhi,20:00,Mumbai,22:15,"02h 15m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,21:00,Mumbai,23:15,"02h 15m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,10:30,Mumbai,12:50,"02h 20m","2,434",non-stop
03-08-2023,Indigo,economy,Delhi,10:45,Mumbai,13:05,"02h 20m","2,434",non-stop
03-08-2023,"GO FIRST",economy,Delhi,18:50,Mumbai,21:10,"02h 20m","2,434",non-stop
03-08-2023,Indigo,economy,Delhi,04:45,Mumbai,07:10,"02h 25m","2,434",non-stop
03-08-2023,AirAsia,economy,Delhi,20:00,Mumbai,02:25,"06h 25m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,20:45,Mumbai,07:15,"10h 30m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,09:35,Mumbai,20:35,"11h 00m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,20:00,Mumbai,07:40,"11h 40m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,08:00,Mumbai,20:35,"12h 35m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,12:40,Mumbai,02:25,"13h 45m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,12:20,Mumbai,02:25,"14h 05m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,22:10,Mumbai,12:25,"14h 15m","2,433",1-stop
03-08-2023,AirAsia,economy,Delhi,09:35,Mumbai,00:35,"15h 00m","2,433",1-stop
03-08-2023,Indigo,economy,Delhi,14:05,Mumbai,17:55,"03h 50m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,09:05,Mumbai,13:15,"04h 10m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,17:55,Mumbai,23:15,"05h 20m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,05:30,Mumbai,10:55,"05h 25m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,04:55,Mumbai,11:30,"06h 35m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,07:00,Mumbai,14:35,"07h 35m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,22:15,Mumbai,05:55,"07h 40m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,14:05,Mumbai,22:25,"08h 20m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,22:15,Mumbai,08:25,"10h 10m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,12:55,Mumbai,23:15,"10h 20m","2,434",1-stop
03-08-2023,Indigo,economy,Delhi,21:50,Mumbai,08:15,"10h 25m","2,434",1-stop
03-08-2023,SpiceJet,economy,Delhi,06:20,Mumbai,08:40,"02h 20m","2,481",non-stop
03-08-2023,"Air India",economy,Delhi,18:00,Mumbai,20:00,"02h 00m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,07:00,Mumbai,09:05,"02h 05m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,08:00,Mumbai,10:10,"02h 10m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,10:40,Mumbai,12:50,"02h 10m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,20:00,Mumbai,22:10,"02h 10m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,09:00,Mumbai,11:15,"02h 15m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,19:00,Mumbai,21:15,"02h 15m","2,501",non-stop
03-08-2023,"Air India",economy,Delhi,14:30,Mumbai,18:00,"03h 30m","2,501","1-stop
												Via Indore
												"
03-08-2023,"Air India",economy,Delhi,17:50,Mumbai,21:35,"03h 45m","2,501","1-stop
												Via IXU
												"
03-08-2023,SpiceJet,economy,Delhi,18:55,Mumbai,21:05,"02h 10m","2,647",non-stop
03-08-2023,SpiceJet,economy,Delhi,07:20,Mumbai,09:35,"02h 15m","2,647",non-stop
03-08-2023,SpiceJet,economy,Delhi,19:45,Mumbai,22:05,"02h 20m","2,647",non-stop
03-08-2023,Indigo,economy,Delhi,12:00,Mumbai,14:10,"02h 10m","3,031",non-stop
03-08-2023,Indigo,economy,Delhi,17:15,Mumbai,19:25,"02h 10m","3,031",non-stop
03-08-2023,Indigo,economy,Delhi,18:40,Mumbai,20:50,"02h 10m","3,031",non-stop
03-08-2023,Indigo,economy,Delhi,14:20,Mumbai,16:35,"02h 15m","3,031",non-stop
03-08-2023,Indigo,economy,Delhi,16:00,Mumbai,18:15,"02h 15m","3,031",non-stop
03-08-2023,Indigo,economy,Delhi,21:15,Mumbai,23:30,"02h 15m","3,031",non-stop
03-08-2023,Indigo,economy,Delhi,09:30,Mumbai,12:00,"02h 30m","3,031",non-stop
03-08-2023,Vistara,economy,Delhi,19:00,Mumbai,21:15,"02h 15m","3,131",non-stop
03-08-2023,Vistara,economy,Delhi,08:50,Mumbai,11:10,"02h 20m","3,131",non-stop
03-08-2023,Vistara,economy,Delhi,16:45,Mumbai,19:05,"02h 20m","3,131",non-stop
03-08-2023,Vistara,economy,Delhi,17:45,Mumbai,20:05,"02h 20m","3,131",non-stop
03-08-2023,Indigo,economy,Delhi,06:30,Mumbai,08:40,"02h 10m","2,819",non-stop
03-08-2023,Vistara,economy,Delhi,07:30,Mumbai,09:45,"02h 15m","3,343",non-stop
03-08-2023,Indigo,economy,Delhi,07:15,Mumbai,09:25,"02h 10m","3,031",non-stop
03-08-2023,AirAsia,economy,Delhi,19:00,Mumbai,00:35,"05h 35m","3,133",1-stop
03-08-2023,AirAsia,economy,Delhi,19:00,Mumbai,07:15,"12h 15m","3,133",1-stop
03-08-2023,"Air India",economy,Delhi,19:00,Mumbai,15:50,"20h 50m","3,324",1-stop
03-08-2023,"GO FIRST",economy,Delhi,16:40,Mumbai,21:25,"04h 45m","3,363",1-stop
03-08-2023,"GO FIRST",economy,Delhi,16:40,Mumbai,02:00,"09h 20m","3,363",1-stop
03-08-2023,SpiceJet,economy,Delhi,19:20,Mumbai,23:50,"04h 30m","3,405",1-stop
03-08-2023,SpiceJet,economy,Delhi,19:20,Mumbai,10:35,"15h 15m","3,405",1-stop
03-08-2023,Indigo,economy,Delhi,20:20,Mumbai,05:55,"09h 35m","3,584",1-stop
03-08-2023,"Air India",economy,Delhi,13:00,Mumbai,15:50,"26h 50m","3,590",1-stop
03-08-2023,Indigo,economy,Delhi,08:45,Mumbai,11:05,"02h 20m","3,606",non-stop
03-08-2023,Indigo,economy,Delhi,07:20,Mumbai,12:25,"05h 05m","3,667",1-stop
03-08-2023,Indigo,economy,Delhi,13:50,Mumbai,19:50,"06h 00m","3,667",1-stop
03-08-2023,Indigo,economy,Delhi,10:15,Mumbai,17:55,"07h 40m","3,667",1-stop
03-08-2023,Indigo,economy,Delhi,12:45,Mumbai,20:45,"08h 00m","3,667",1-stop
03-08-2023,Vistara,economy,Delhi,13:20,Mumbai,16:00,"26h 40m","4,212",1-stop
03-08-2023,"Air India",economy,Delhi,21:25,Mumbai,09:40,"12h 15m","3,869",1-stop
03-08-2023,"Air India",economy,Delhi,09:45,Mumbai,23:55,"14h 10m","3,869",1-stop
03-08-2023,"Air India",economy,Delhi,08:10,Mumbai,23:55,"15h 45m","3,869",1-stop
03-08-2023,"Air India",economy,Delhi,09:45,Mumbai,09:40,"23h 55m","3,869",1-stop
03-08-2023,"Air India",economy,Delhi,08:10,Mumbai,09:40,"25h 30m","3,869",1-stop
03-08-2023,"Air India",economy,Delhi,21:25,Mumbai,23:55,"26h 30m","3,869",1-stop
03-08-2023,"Air India",economy,Delhi,05:35,Mumbai,20:45,"15h 10m","3,883",1-stop
03-08-2023,"Air India",economy,Delhi,09:50,Mumbai,17:05,"07h 15m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,06:05,Mumbai,17:05,"11h 00m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,20:40,Mumbai,08:05,"11h 25m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,16:15,Mumbai,08:05,"15h 50m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,20:40,Mumbai,18:15,"21h 35m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,09:50,Mumbai,08:05,"22h 15m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,06:05,Mumbai,08:05,"26h 00m","3,894",1-stop
03-08-2023,"Air India",economy,Delhi,16:15,Mumbai,18:15,"26h 00m","3,894",1-stop
03-08-2023,Indigo,economy,Delhi,18:30,Mumbai,23:25,"04h 55m","3,950",1-stop
03-08-2023,SpiceJet,economy,Delhi,15:30,Mumbai,12:35,"21h 05m","4,017",1-stop
03-08-2023,"Air India",economy,Delhi,06:05,Mumbai,15:50,"09h 45m","4,063",1-stop
03-08-2023,Vistara,economy,Delhi,17:10,Mumbai,11:30,"18h 20m","4,425",1-stop
03-08-2023,Vistara,economy,Delhi,13:40,Mumbai,11:30,"21h 50m","4,425",1-stop
03-08-2023,"Air India",economy,Delhi,05:55,Mumbai,09:45,"03h 50m","4,203",1-stop
03-08-2023,"Air India",economy,Delhi,05:55,Mumbai,23:25,"17h 30m","4,203",1-stop
03-08-2023,Indigo,economy,Delhi,18:00,Mumbai,22:25,"04h 25m","4,211",1-stop
03-08-2023,SpiceJet,economy,Delhi,07:45,Mumbai,12:00,"04h 15m","4,239",1-stop
03-08-2023,"Air India",economy,Delhi,05:15,Mumbai,23:05,"17h 50m","4,275","1-stop
												Via Raipur
												"
03-08-2023,"Air India",economy,Delhi,17:15,Mumbai,23:55,"06h 40m","4,294",1-stop
03-08-2023,"Air India",economy,Delhi,17:15,Mumbai,09:40,"16h 25m","4,294",1-stop
03-08-2023,Vistara,economy,Delhi,17:10,Mumbai,21:35,"04h 25m","4,720",1-stop
03-08-2023,Vistara,economy,Delhi,13:40,Mumbai,21:35,"07h 55m","4,720",1-stop
03-08-2023,Vistara,economy,Delhi,07:10,Mumbai,14:30,"07h 20m","4,738",1-stop
03-08-2023,Vistara,economy,Delhi,07:10,Mumbai,22:35,"15h 25m","4,738",1-stop
03-08-2023,Vistara,economy,Delhi,13:40,Mumbai,15:15,"25h 35m","4,829",1-stop
03-08-2023,SpiceJet,economy,Delhi,15:45,Mumbai,17:30,"25h 45m","4,627",1-stop
03-08-2023,Vistara,economy,Delhi,13:20,Mumbai,18:20,"05h 00m","5,018",1-stop
03-08-2023,Vistara,economy,Delhi,13:30,Mumbai,22:35,"09h 05m","5,090",1-stop
03-08-2023,Indigo,economy,Delhi,07:25,Mumbai,16:05,"08h 40m","4,775",1-stop
03-08-2023,"GO FIRST",economy,Delhi,19:55,Mumbai,02:00,"06h 05m","4,818",1-stop
03-08-2023,"Air India",economy,Delhi,13:00,Mumbai,13:35,"24h 35m","4,828",1-stop
03-08-2023,"GO FIRST",economy,Delhi,09:10,Mumbai,16:15,"07h 05m","4,841",1-stop
03-08-2023,AirAsia,economy,Delhi,16:05,Mumbai,00:35,"08h 30m","4,916",1-stop
03-08-2023,AirAsia,economy,Delhi,16:05,Mumbai,07:15,"15h 10m","4,916",1-stop
03-08-2023,Vistara,economy,Delhi,17:40,Mumbai,23:00,"05h 20m","5,279",1-stop
03-08-2023,Vistara,economy,Delhi,20:35,Mumbai,10:00,"13h 25m","5,279",1-stop
03-08-2023,Vistara,economy,Delhi,17:40,Mumbai,10:00,"16h 20m","5,279",1-stop
03-08-2023,Vistara,economy,Delhi,20:35,Mumbai,14:30,"17h 55m","5,279",1-stop
03-08-2023,Vistara,economy,Delhi,17:40,Mumbai,14:30,"20h 50m","5,279",1-stop
03-08-2023,"Air India",economy,Delhi,10:15,Mumbai,15:40,"05h 25m","4,975",1-stop
03-08-2023,Vistara,economy,Delhi,19:55,Mumbai,09:00,"13h 05m","5,409",1-stop
03-08-2023,Vistara,economy,Delhi,17:25,Mumbai,09:00,"15h 35m","5,409",1-stop
03-08-2023,Vistara,economy,Delhi,19:55,Mumbai,11:40,"15h 45m","5,409",1-stop
03-08-2023,Vistara,economy,Delhi,17:25,Mumbai,11:40,"18h 15m","5,409",1-stop
03-08-2023,Vistara,economy,Delhi,19:55,Mumbai,14:30,"18h 35m","5,409",1-stop
03-08-2023,"Air India",economy,Delhi,04:50,Mumbai,17:25,"12h 35m","5,076","1-stop
												Via Surat
												"
03-08-2023,"Air India",economy,Delhi,18:40,Mumbai,17:25,"22h 45m","5,076",1-stop
03-08-2023,Indigo,economy,Delhi,05:15,Mumbai,10:05,"04h 50m","5,178",1-stop
